DD/MM/YYYY HH:MM:SS, O, H, L, C
10/10/2006 0:00,1.2598,1.2616,1.2586,1.2594
11/10/2006 0:00,1.2594,1.2616,1.2519,1.2536
12/10/2006 0:00,1.2536,1.256,1.2503,1.2523
13/10/2006 0:00,1.2523,1.2569,1.2519,1.2558
16/10/2006 0:00,1.2558,1.258,1.2486,1.2503
17/10/2006 0:00,1.2503,1.2544,1.2492,1.2531
18/10/2006 0:00,1.2531,1.2568,1.251,1.2541
19/10/2006 0:00,1.2541,1.2561,1.2503,1.2544
20/10/2006 0:00,1.2544,1.2645,1.2534,1.263
23/10/2006 0:00,1.263,1.2642,1.2599,1.2619
24/10/2006 0:00,1.2619,1.2624,1.2537,1.2549
25/10/2006 0:00,1.2549,1.2579,1.2527,1.2559
26/10/2006 0:00,1.2559,1.2624,1.2558,1.2617
27/10/2006 0:00,1.2617,1.2705,1.2614,1.2691
30/10/2006 0:00,1.2691,1.2753,1.2665,1.2727
31/10/2006 0:00,1.2727,1.2737,1.27,1.2714
1/11/2006 0:00,1.2714,1.2786,1.268,1.2765
2/11/2006 0:00,1.2765,1.28,1.2744,1.2746
3/11/2006 0:00,1.2746,1.2786,1.2739,1.2777
6/11/2006 0:00,1.2777,1.2797,1.2682,1.2717
7/11/2006 0:00,1.2717,1.2735,1.2692,1.2728
8/11/2006 0:00,1.2728,1.2823,1.2727,1.2776
9/11/2006 0:00,1.2776,1.2809,1.2748,1.2752
10/11/2006 0:00,1.2752,1.285,1.2752,1.2841
13/11/2006 0:00,1.2841,1.2905,1.2839,1.2865
14/11/2006 0:00,1.2865,1.288,1.2797,1.2809
15/11/2006 0:00,1.2809,1.2874,1.2791,1.2812
16/11/2006 0:00,1.2812,1.2836,1.2773,1.2824
17/11/2006 0:00,1.2824,1.2843,1.2784,1.2795
20/11/2006 0:00,1.2795,1.2849,1.2764,1.2827
21/11/2006 0:00,1.2827,1.2854,1.2807,1.2825
22/11/2006 0:00,1.2825,1.2856,1.2798,1.2845
23/11/2006 0:00,1.2845,1.2959,1.2845,1.2941
24/11/2006 0:00,1.2941,1.2977,1.2929,1.2952
27/11/2006 0:00,1.2952,1.3163,1.295,1.3135
28/11/2006 0:00,1.3135,1.3149,1.3088,1.3138
29/11/2006 0:00,1.3138,1.322,1.3121,1.3202
30/11/2006 0:00,1.3202,1.3209,1.3133,1.3153
1/12/2006 0:00,1.3153,1.3277,1.3143,1.3253
4/12/2006 0:00,1.3253,1.3366,1.3222,1.3346
5/12/2006 0:00,1.3346,1.3348,1.3284,1.3341
6/12/2006 0:00,1.3341,1.3366,1.3289,1.332
7/12/2006 0:00,1.332,1.3343,1.3256,1.3291
8/12/2006 0:00,1.3291,1.3326,1.3276,1.3285
11/12/2006 0:00,1.3285,1.3367,1.3163,1.3169
12/12/2006 0:00,1.3169,1.3265,1.3129,1.3249
13/12/2006 0:00,1.3249,1.3295,1.3215,1.3275
14/12/2006 0:00,1.3275,1.3289,1.3193,1.3209
15/12/2006 0:00,1.3209,1.3255,1.3142,1.3145
18/12/2006 0:00,1.3145,1.319,1.3062,1.3095
19/12/2006 0:00,1.3095,1.312,1.3054,1.3104
20/12/2006 0:00,1.3104,1.3228,1.3085,1.3226
21/12/2006 0:00,1.3226,1.3247,1.3162,1.3187
22/12/2006 0:00,1.3187,1.3216,1.3143,1.3188
26/12/2006 0:00,1.3188,1.3215,1.311,1.3143
27/12/2006 0:00,1.3143,1.3143,1.3092,1.3116
28/12/2006 0:00,1.3116,1.318,1.3113,1.3116
29/12/2006 0:00,1.3116,1.3204,1.3108,1.3142
2/01/2007 0:00,1.3142,1.3207,1.314,1.3204
3/01/2007 0:00,1.3204,1.3296,1.3199,1.3278
4/01/2007 0:00,1.3278,1.329,1.3145,1.3164
5/01/2007 0:00,1.3164,1.3178,1.3074,1.3081
8/01/2007 0:00,1.3081,1.3105,1.298,1.2994
9/01/2007 0:00,1.2994,1.3047,1.2971,1.3045
10/01/2007 0:00,1.3045,1.3052,1.296,1.2968
11/01/2007 0:00,1.2968,1.3,1.293,1.2946
12/01/2007 0:00,1.2946,1.3015,1.2881,1.2882
15/01/2007 0:00,1.2882,1.2944,1.2864,1.2916
16/01/2007 0:00,1.2916,1.2956,1.2915,1.2926
17/01/2007 0:00,1.2926,1.2988,1.2907,1.2921
18/01/2007 0:00,1.2921,1.295,1.2897,1.2934
19/01/2007 0:00,1.2934,1.2976,1.2896,1.2965
22/01/2007 0:00,1.2965,1.3,1.2913,1.297
23/01/2007 0:00,1.297,1.2977,1.2922,1.2939
24/01/2007 0:00,1.2939,1.3043,1.2928,1.3023
25/01/2007 0:00,1.3023,1.3035,1.2947,1.2954
26/01/2007 0:00,1.2954,1.3001,1.2914,1.2935
29/01/2007 0:00,1.2935,1.2938,1.2876,1.2907
30/01/2007 0:00,1.2907,1.2972,1.29,1.2951
31/01/2007 0:00,1.2951,1.2983,1.2946,1.2963
1/02/2007 0:00,1.2963,1.304,1.2927,1.3031
2/02/2007 0:00,1.3031,1.3056,1.3005,1.3022
5/02/2007 0:00,1.3022,1.3067,1.2953,1.2956
6/02/2007 0:00,1.2956,1.2968,1.2916,1.2934
7/02/2007 0:00,1.2934,1.2994,1.2915,1.2976
8/02/2007 0:00,1.2976,1.3027,1.2975,1.302
9/02/2007 0:00,1.302,1.3045,1.2978,1.3037
12/02/2007 0:00,1.3037,1.3046,1.2986,1.3017
13/02/2007 0:00,1.3017,1.3038,1.2943,1.296
14/02/2007 0:00,1.296,1.3057,1.2957,1.3039
15/02/2007 0:00,1.3039,1.3154,1.3026,1.3136
16/02/2007 0:00,1.3136,1.3175,1.3121,1.313
19/02/2007 0:00,1.313,1.3158,1.3096,1.3154
20/02/2007 0:00,1.3154,1.3164,1.3125,1.3151
21/02/2007 0:00,1.3151,1.3191,1.3132,1.3149
22/02/2007 0:00,1.3149,1.3168,1.3114,1.3139
23/02/2007 0:00,1.3139,1.3144,1.3083,1.3126
26/02/2007 0:00,1.3126,1.3193,1.3104,1.3189
27/02/2007 0:00,1.3189,1.3207,1.3153,1.3183
28/02/2007 0:00,1.3183,1.3261,1.3163,1.3225
1/03/2007 0:00,1.3225,1.3238,1.3183,1.3235
2/03/2007 0:00,1.3235,1.3242,1.3157,1.3173
5/03/2007 0:00,1.3173,1.3213,1.3144,1.3178
6/03/2007 0:00,1.3178,1.3179,1.3074,1.3097
7/03/2007 0:00,1.3097,1.3142,1.3083,1.3134
8/03/2007 0:00,1.3134,1.3187,1.3112,1.3171
9/03/2007 0:00,1.3171,1.3184,1.3118,1.3143
12/03/2007 0:00,1.3143,1.3161,1.3089,1.3126
13/03/2007 0:00,1.3126,1.3203,1.3111,1.3187
14/03/2007 0:00,1.3187,1.3223,1.3157,1.3192
15/03/2007 0:00,1.3192,1.3247,1.3179,1.3234
16/03/2007 0:00,1.3234,1.3283,1.3195,1.3282
19/03/2007 0:00,1.3282,1.3341,1.3276,1.3318
20/03/2007 0:00,1.3318,1.3327,1.3282,1.3314
21/03/2007 0:00,1.3314,1.3325,1.3273,1.3314
22/03/2007 0:00,1.3314,1.3413,1.3291,1.34
23/03/2007 0:00,1.34,1.3404,1.3312,1.3334
26/03/2007 0:00,1.3334,1.3344,1.3259,1.3276
27/03/2007 0:00,1.3276,1.3349,1.3256,1.3332
28/03/2007 0:00,1.3332,1.337,1.3324,1.3351
29/03/2007 0:00,1.3351,1.3376,1.3308,1.331
30/03/2007 0:00,1.331,1.3355,1.3303,1.3327
2/04/2007 0:00,1.3327,1.3402,1.329,1.3355
3/04/2007 0:00,1.3355,1.3385,1.3334,1.3374
4/04/2007 0:00,1.3374,1.3383,1.332,1.3325
5/04/2007 0:00,1.3325,1.3383,1.3323,1.3376
6/04/2007 0:00,1.3376,1.3444,1.3355,1.3426
9/04/2007 0:00,1.3426,1.343,1.3366,1.337
10/04/2007 0:00,1.337,1.3381,1.3342,1.3355
11/04/2007 0:00,1.3355,1.3457,1.3351,1.343
12/04/2007 0:00,1.343,1.3444,1.3409,1.3439
13/04/2007 0:00,1.3439,1.3507,1.3435,1.3486
16/04/2007 0:00,1.3486,1.3578,1.3484,1.357
17/04/2007 0:00,1.357,1.3572,1.3526,1.3528
18/04/2007 0:00,1.3528,1.3596,1.3527,1.3573
19/04/2007 0:00,1.3573,1.3621,1.3558,1.3617
20/04/2007 0:00,1.3617,1.363,1.3563,1.3629
23/04/2007 0:00,1.3629,1.3639,1.3588,1.36
24/04/2007 0:00,1.36,1.3605,1.3543,1.3582
25/04/2007 0:00,1.3582,1.3645,1.355,1.3633
26/04/2007 0:00,1.3633,1.3667,1.3624,1.3641
27/04/2007 0:00,1.3641,1.3656,1.3586,1.3595
30/04/2007 0:00,1.3595,1.3684,1.3589,1.3626
1/05/2007 0:00,1.3626,1.3681,1.3591,1.3655
2/05/2007 0:00,1.3655,1.3675,1.3592,1.3606
3/05/2007 0:00,1.3606,1.3614,1.3562,1.3596
4/05/2007 0:00,1.3596,1.3625,1.3548,1.3554
7/05/2007 0:00,1.3554,1.3613,1.3537,1.3595
8/05/2007 0:00,1.3595,1.3629,1.3593,1.36
9/05/2007 0:00,1.36,1.3623,1.3518,1.3542
10/05/2007 0:00,1.3542,1.3568,1.3521,1.3536
11/05/2007 0:00,1.3536,1.3566,1.3466,1.3479
14/05/2007 0:00,1.3479,1.3547,1.3464,1.3541
15/05/2007 0:00,1.3541,1.356,1.3526,1.3545
16/05/2007 0:00,1.3545,1.3611,1.3529,1.3592
17/05/2007 0:00,1.3592,1.3611,1.3506,1.3524
18/05/2007 0:00,1.3524,1.3546,1.3479,1.3497
21/05/2007 0:00,1.3497,1.3532,1.3467,1.3523
22/05/2007 0:00,1.3523,1.3525,1.3438,1.3464
23/05/2007 0:00,1.3464,1.3478,1.344,1.3452
24/05/2007 0:00,1.3452,1.3503,1.3418,1.3457
25/05/2007 0:00,1.3457,1.3464,1.3417,1.3425
28/05/2007 0:00,1.3425,1.3475,1.3413,1.3449
29/05/2007 0:00,1.3449,1.3461,1.3446,1.3454
30/05/2007 0:00,1.3454,1.3522,1.3421,1.3455
31/05/2007 0:00,1.3455,1.3459,1.3409,1.3435
1/06/2007 0:00,1.3435,1.3479,1.3425,1.3456
4/06/2007 0:00,1.3456,1.3465,1.3394,1.3445
5/06/2007 0:00,1.3445,1.3501,1.3434,1.3493
6/06/2007 0:00,1.3493,1.3556,1.3491,1.352
7/06/2007 0:00,1.352,1.354,1.3487,1.3502
8/06/2007 0:00,1.3502,1.3514,1.3424,1.3429
11/06/2007 0:00,1.3429,1.343,1.3322,1.336
12/06/2007 0:00,1.336,1.3364,1.3335,1.3352
13/06/2007 0:00,1.3352,1.3371,1.3302,1.3303
14/06/2007 0:00,1.3303,1.3317,1.3265,1.3312
15/06/2007 0:00,1.3312,1.3326,1.3281,1.3312
18/06/2007 0:00,1.3312,1.339,1.3307,1.3389
19/06/2007 0:00,1.3389,1.342,1.3385,1.3419
20/06/2007 0:00,1.3419,1.3439,1.3386,1.3427
21/06/2007 0:00,1.3427,1.3439,1.3393,1.34
22/06/2007 0:00,1.34,1.3408,1.3374,1.3391
25/06/2007 0:00,1.3391,1.3472,1.3382,1.3466
26/06/2007 0:00,1.3466,1.3475,1.3441,1.3466
27/06/2007 0:00,1.3466,1.3481,1.3434,1.3453
28/06/2007 0:00,1.3453,1.3457,1.3417,1.3456
29/06/2007 0:00,1.3456,1.3484,1.3425,1.344
2/07/2007 0:00,1.344,1.3549,1.3432,1.3537
3/07/2007 0:00,1.3537,1.364,1.353,1.3622
4/07/2007 0:00,1.3622,1.3635,1.3586,1.3609
5/07/2007 0:00,1.3609,1.3633,1.3608,1.3618
6/07/2007 0:00,1.3618,1.3661,1.3581,1.3596
9/07/2007 0:00,1.3596,1.3643,1.3569,1.3628
10/07/2007 0:00,1.3628,1.3639,1.3612,1.3623
11/07/2007 0:00,1.3623,1.379,1.3596,1.3745
12/07/2007 0:00,1.3745,1.3782,1.3733,1.3745
13/07/2007 0:00,1.3745,1.38,1.3744,1.3785
16/07/2007 0:00,1.3785,1.3815,1.3765,1.3777
17/07/2007 0:00,1.3777,1.3804,1.3761,1.3777
18/07/2007 0:00,1.3777,1.38,1.3759,1.3797
19/07/2007 0:00,1.3797,1.3834,1.3754,1.3807
20/07/2007 0:00,1.3807,1.3832,1.3788,1.3799
23/07/2007 0:00,1.3799,1.3847,1.3781,1.384
24/07/2007 0:00,1.384,1.3844,1.3797,1.3802
25/07/2007 0:00,1.3802,1.3853,1.3802,1.382
26/07/2007 0:00,1.382,1.3825,1.3698,1.3723
27/07/2007 0:00,1.3723,1.3772,1.3694,1.3752
30/07/2007 0:00,1.3752,1.3753,1.3612,1.3636
31/07/2007 0:00,1.3636,1.3729,1.3623,1.3723
1/08/2007 0:00,1.3723,1.3725,1.3669,1.3674
2/08/2007 0:00,1.3674,1.371,1.3639,1.3667
3/08/2007 0:00,1.3667,1.3709,1.3652,1.3706
6/08/2007 0:00,1.3706,1.3842,1.3685,1.3819
7/08/2007 0:00,1.3819,1.384,1.3782,1.3813
8/08/2007 0:00,1.3813,1.3814,1.3738,1.3756
9/08/2007 0:00,1.3756,1.3827,1.3723,1.3803
10/08/2007 0:00,1.3803,1.3818,1.3656,1.3668
13/08/2007 0:00,1.3668,1.3707,1.3643,1.3692
14/08/2007 0:00,1.3692,1.371,1.3604,1.3609
15/08/2007 0:00,1.3609,1.3626,1.3531,1.3533
16/08/2007 0:00,1.3533,1.3534,1.3419,1.3431
17/08/2007 0:00,1.3431,1.3448,1.3362,1.3426
20/08/2007 0:00,1.3426,1.3548,1.3371,1.3476
21/08/2007 0:00,1.3476,1.351,1.3462,1.3474
22/08/2007 0:00,1.3474,1.3521,1.3455,1.3471
23/08/2007 0:00,1.3471,1.356,1.3452,1.355
24/08/2007 0:00,1.355,1.3589,1.3536,1.3566
27/08/2007 0:00,1.3566,1.3684,1.3556,1.3682
28/08/2007 0:00,1.3682,1.3686,1.3636,1.3637
29/08/2007 0:00,1.3637,1.3681,1.3577,1.3581
30/08/2007 0:00,1.3581,1.3682,1.3565,1.3671
31/08/2007 0:00,1.3671,1.3674,1.3594,1.3669
3/09/2007 0:00,1.3669,1.372,1.3622,1.3633
4/09/2007 0:00,1.3633,1.3655,1.3608,1.3614
5/09/2007 0:00,1.3614,1.3627,1.3553,1.3624
6/09/2007 0:00,1.3624,1.3673,1.3571,1.3653
7/09/2007 0:00,1.3653,1.3711,1.3637,1.3694
10/09/2007 0:00,1.3694,1.3799,1.3665,1.3781
11/09/2007 0:00,1.3781,1.3817,1.3768,1.3794
12/09/2007 0:00,1.3794,1.38499,1.37799,1.3839
13/09/2007 0:00,1.3839,1.39151,1.3826,1.3895
14/09/2007 0:00,1.3895,1.39282,1.38649,1.3876
17/09/2007 0:00,1.3876,1.38969,1.38457,1.3862
18/09/2007 0:00,1.3862,1.38899,1.385,1.38689
19/09/2007 0:00,1.38689,1.39899,1.383,1.39759
20/09/2007 0:00,1.39759,1.3989,1.3938,1.3975
21/09/2007 0:00,1.3975,1.41,1.3973,1.407
24/09/2007 0:00,1.407,1.4121,1.40439,1.4094
25/09/2007 0:00,1.4094,1.41325,1.40688,1.4076
26/09/2007 0:00,1.4076,1.41638,1.40628,1.41479
27/09/2007 0:00,1.41479,1.41563,1.41129,1.41304
28/09/2007 0:00,1.41304,1.4191,1.4126,1.4158
1/10/2007 0:00,1.4158,1.42849,1.4154,1.4272
2/10/2007 0:00,1.4272,1.42786,1.4212,1.42358
3/10/2007 0:00,1.42358,1.4239,1.414,1.41569
4/10/2007 0:00,1.41569,1.42019,1.40849,1.40999
5/10/2007 0:00,1.40999,1.4152,1.40687,1.4137
8/10/2007 0:00,1.4137,1.41582,1.4036,1.4148
9/10/2007 0:00,1.4148,1.4148,1.4038,1.4047
10/10/2007 0:00,1.4047,1.4116,1.40169,1.41093
11/10/2007 0:00,1.41093,1.41729,1.4095,1.414
12/10/2007 0:00,1.414,1.42419,1.4137,1.42
15/10/2007 0:00,1.42,1.4215,1.41556,1.4169
16/10/2007 0:00,1.4169,1.42447,1.4164,1.4202
17/10/2007 0:00,1.4202,1.42279,1.41458,1.41787
18/10/2007 0:00,1.41787,1.4232,1.41589,1.42085
19/10/2007 0:00,1.42085,1.43118,1.4198,1.4292
22/10/2007 0:00,1.4292,1.4351,1.42461,1.43398
23/10/2007 0:00,1.43398,1.4345,1.41277,1.41776
24/10/2007 0:00,1.41776,1.4281,1.41746,1.4257
25/10/2007 0:00,1.4257,1.42695,1.41896,1.4262
26/10/2007 0:00,1.4262,1.43464,1.42498,1.4324
29/10/2007 0:00,1.4324,1.44235,1.4319,1.4407
30/10/2007 0:00,1.4407,1.44398,1.43783,1.44169
31/10/2007 0:00,1.44169,1.44434,1.4376,1.4441
1/11/2007 0:00,1.4441,1.45056,1.44208,1.44702
2/11/2007 0:00,1.44702,1.448,1.44058,1.443
5/11/2007 0:00,1.443,1.453,1.4423,1.45204
6/11/2007 0:00,1.45204,1.4521,1.4445,1.44766
7/11/2007 0:00,1.44766,1.45719,1.44709,1.45659
8/11/2007 0:00,1.45659,1.4732,1.4556,1.4631
9/11/2007 0:00,1.4631,1.47056,1.4622,1.46765
12/11/2007 0:00,1.46765,1.47538,1.46337,1.46509
13/11/2007 0:00,1.46509,1.46691,1.4528,1.4534
14/11/2007 0:00,1.4534,1.4634,1.4522,1.4619
15/11/2007 0:00,1.4619,1.4727,1.4615,1.46512
16/11/2007 0:00,1.46512,1.4706,1.46068,1.4618
19/11/2007 0:00,1.4618,1.4675,1.4583,1.4671
20/11/2007 0:00,1.4671,1.4689,1.46229,1.46688
21/11/2007 0:00,1.46688,1.4855,1.4638,1.4837
22/11/2007 0:00,1.4837,1.48714,1.47771,1.48499
23/11/2007 0:00,1.48499,1.48745,1.4824,1.4849
26/11/2007 0:00,1.4849,1.497,1.47858,1.4831
27/11/2007 0:00,1.4831,1.48879,1.4808,1.4866
28/11/2007 0:00,1.4866,1.4902,1.48103,1.48313
29/11/2007 0:00,1.48313,1.48599,1.4713,1.48355
30/11/2007 0:00,1.48355,1.4845,1.4725,1.4749
3/12/2007 0:00,1.4749,1.47861,1.4631,1.4653
4/12/2007 0:00,1.4653,1.471,1.46219,1.46698
5/12/2007 0:00,1.46698,1.4769,1.46367,1.47663
6/12/2007 0:00,1.47663,1.4772,1.45939,1.4619
7/12/2007 0:00,1.4619,1.4653,1.4527,1.46409
10/12/2007 0:00,1.46409,1.46745,1.46007,1.46573
11/12/2007 0:00,1.46573,1.47376,1.4642,1.4722
12/12/2007 0:00,1.4722,1.47519,1.46409,1.466
13/12/2007 0:00,1.466,1.4745,1.4652,1.47132
14/12/2007 0:00,1.47132,1.47388,1.4578,1.4624
17/12/2007 0:00,1.4624,1.46578,1.4384,1.4405
18/12/2007 0:00,1.4405,1.44545,1.43319,1.4413
19/12/2007 0:00,1.4413,1.44372,1.43677,1.44096
20/12/2007 0:00,1.44096,1.44247,1.43272,1.43748
21/12/2007 0:00,1.43748,1.43932,1.43119,1.4323
24/12/2007 0:00,1.4323,1.44112,1.43209,1.4374
26/12/2007 0:00,1.4374,1.44148,1.43735,1.44092
27/12/2007 0:00,1.44092,1.44092,1.43979,1.43979
28/12/2007 0:00,1.43979,1.46404,1.43979,1.46118
31/12/2007 0:00,1.46118,1.47291,1.45938,1.47219
2/01/2008 0:00,1.47219,1.47498,1.45851,1.4596
3/01/2008 0:00,1.4596,1.47513,1.4596,1.4724
4/01/2008 0:00,1.4724,1.47824,1.4689,1.47453
7/01/2008 0:00,1.47453,1.48261,1.46969,1.47508
8/01/2008 0:00,1.47508,1.47541,1.46673,1.4691
9/01/2008 0:00,1.4691,1.47442,1.46823,1.47088
10/01/2008 0:00,1.47088,1.47442,1.46404,1.46612
11/01/2008 0:00,1.46612,1.48152,1.46432,1.48092
14/01/2008 0:00,1.48092,1.48203,1.47632,1.4811
15/01/2008 0:00,1.4811,1.49162,1.47979,1.48632
16/01/2008 0:00,1.48632,1.49237,1.47766,1.47822
17/01/2008 0:00,1.47822,1.48602,1.45962,1.46552
18/01/2008 0:00,1.46552,1.47162,1.45907,1.4642
21/01/2008 0:00,1.4642,1.46967,1.45946,1.45952
22/01/2008 0:00,1.45952,1.46037,1.44232,1.44331
23/01/2008 0:00,1.44331,1.46862,1.43668,1.46693
24/01/2008 0:00,1.46693,1.46704,1.45122,1.46327
25/01/2008 0:00,1.46327,1.47803,1.45925,1.4759
28/01/2008 0:00,1.4759,1.47793,1.46623,1.4691
29/01/2008 0:00,1.4691,1.47992,1.46638,1.47908
30/01/2008 0:00,1.47908,1.47958,1.47391,1.47705
31/01/2008 0:00,1.47705,1.49089,1.47565,1.48588
1/02/2008 0:00,1.48588,1.49153,1.48033,1.48524
4/02/2008 0:00,1.48524,1.49454,1.47878,1.4799
5/02/2008 0:00,1.4799,1.48505,1.47945,1.48253
6/02/2008 0:00,1.48253,1.48331,1.46243,1.46475
7/02/2008 0:00,1.46475,1.46729,1.45932,1.46238
8/02/2008 0:00,1.46238,1.46531,1.44414,1.44913
11/02/2008 0:00,1.44913,1.45483,1.44525,1.45261
12/02/2008 0:00,1.45261,1.45784,1.44834,1.45191
13/02/2008 0:00,1.45191,1.46162,1.44976,1.45784
14/02/2008 0:00,1.45784,1.45997,1.45331,1.45736
15/02/2008 0:00,1.45736,1.465,1.45501,1.46434
18/02/2008 0:00,1.46434,1.47105,1.4633,1.46815
19/02/2008 0:00,1.46815,1.4692,1.46115,1.46595
20/02/2008 0:00,1.46595,1.47583,1.46434,1.4728
21/02/2008 0:00,1.4728,1.47325,1.46159,1.4716
22/02/2008 0:00,1.4716,1.48394,1.47039,1.48155
25/02/2008 0:00,1.48155,1.48644,1.479,1.48335
26/02/2008 0:00,1.48335,1.48459,1.4796,1.4835
27/02/2008 0:00,1.4835,1.50495,1.47795,1.49966
28/02/2008 0:00,1.49966,1.5145,1.4984,1.5117
29/02/2008 0:00,1.5117,1.52309,1.50749,1.5189
3/03/2008 0:00,1.5189,1.52405,1.51449,1.52025
4/03/2008 0:00,1.52025,1.52775,1.51589,1.51985
5/03/2008 0:00,1.51985,1.52504,1.51749,1.5209
6/03/2008 0:00,1.5209,1.53035,1.51469,1.52789
7/03/2008 0:00,1.52789,1.5397,1.5274,1.5373
10/03/2008 0:00,1.5373,1.54626,1.53159,1.53935
11/03/2008 0:00,1.53935,1.54027,1.5314,1.53405
12/03/2008 0:00,1.53405,1.5497,1.52838,1.534
13/03/2008 0:00,1.534,1.55747,1.534,1.55393
14/03/2008 0:00,1.55393,1.56466,1.55242,1.56235
17/03/2008 0:00,1.56235,1.57748,1.55339,1.5751
18/03/2008 0:00,1.5751,1.59072,1.56885,1.5748
19/03/2008 0:00,1.5748,1.58337,1.5616,1.566
20/03/2008 0:00,1.566,1.57869,1.5584,1.5641
21/03/2008 0:00,1.5641,1.5642,1.53979,1.54363
24/03/2008 0:00,1.54363,1.54739,1.54055,1.5408
25/03/2008 0:00,1.5408,1.54579,1.5343,1.54377
26/03/2008 0:00,1.54377,1.56597,1.5414,1.5611
27/03/2008 0:00,1.5611,1.586,1.55855,1.58197
28/03/2008 0:00,1.58197,1.58477,1.57278,1.58105
31/03/2008 0:00,1.58105,1.58404,1.5743,1.5773
1/04/2008 0:00,1.5773,1.58977,1.57497,1.5765
2/04/2008 0:00,1.5765,1.57877,1.55649,1.5616
3/04/2008 0:00,1.5616,1.57033,1.55345,1.56775
4/04/2008 0:00,1.56775,1.56868,1.55119,1.5658
7/04/2008 0:00,1.5658,1.57746,1.56395,1.573
8/04/2008 0:00,1.573,1.573,1.56289,1.5711
9/04/2008 0:00,1.5711,1.58,1.56746,1.56975
10/04/2008 0:00,1.56975,1.5866,1.5689,1.58185
11/04/2008 0:00,1.58185,1.59145,1.57268,1.57593
14/04/2008 0:00,1.57593,1.58569,1.56965,1.57145
15/04/2008 0:00,1.57145,1.58879,1.5673,1.58266
16/04/2008 0:00,1.58266,1.58765,1.57528,1.5788
17/04/2008 0:00,1.5788,1.59805,1.57805,1.59372
18/04/2008 0:00,1.59372,1.59842,1.5848,1.59081
21/04/2008 0:00,1.59081,1.59574,1.57129,1.58071
22/04/2008 0:00,1.58071,1.5949,1.57931,1.59151
23/04/2008 0:00,1.59151,1.60204,1.5836,1.59744
24/04/2008 0:00,1.59744,1.59994,1.58621,1.58808
25/04/2008 0:00,1.58808,1.5886,1.56397,1.56759
28/04/2008 0:00,1.56759,1.57086,1.55566,1.56204
29/04/2008 0:00,1.56204,1.56941,1.55979,1.56597
30/04/2008 0:00,1.56597,1.56612,1.55417,1.55739
1/05/2008 0:00,1.55739,1.56454,1.55201,1.5627
2/05/2008 0:00,1.5627,1.56444,1.54317,1.54819
5/05/2008 0:00,1.54819,1.54989,1.53621,1.54394
6/05/2008 0:00,1.54394,1.55209,1.54276,1.55094
7/05/2008 0:00,1.55094,1.55958,1.5454,1.55179
8/05/2008 0:00,1.55179,1.55209,1.5335,1.535
9/05/2008 0:00,1.535,1.54431,1.52843,1.5406
12/05/2008 0:00,1.5406,1.54902,1.53955,1.5472
13/05/2008 0:00,1.5472,1.55714,1.53672,1.55334
14/05/2008 0:00,1.55334,1.55675,1.54324,1.54739
15/05/2008 0:00,1.54739,1.54873,1.53969,1.54635
16/05/2008 0:00,1.54635,1.55474,1.54211,1.54609
19/05/2008 0:00,1.54609,1.56026,1.545,1.55862
20/05/2008 0:00,1.55862,1.56345,1.54876,1.55265
21/05/2008 0:00,1.55265,1.56815,1.55055,1.56497
22/05/2008 0:00,1.56497,1.57994,1.56343,1.57856
23/05/2008 0:00,1.57856,1.58154,1.56945,1.57311
26/05/2008 0:00,1.57311,1.57954,1.56981,1.5783
27/05/2008 0:00,1.5783,1.57934,1.57427,1.57823
28/05/2008 0:00,1.57823,1.58197,1.56745,1.56886
29/05/2008 0:00,1.56886,1.5762,1.56101,1.56559
30/05/2008 0:00,1.56559,1.56636,1.54871,1.55174
2/06/2008 0:00,1.55174,1.55728,1.54634,1.55584
3/06/2008 0:00,1.55584,1.55904,1.54881,1.55409
4/06/2008 0:00,1.55409,1.56296,1.54121,1.54504
5/06/2008 0:00,1.54504,1.54849,1.54204,1.54383
6/06/2008 0:00,1.54383,1.56056,1.53666,1.55953
9/06/2008 0:00,1.55953,1.58027,1.55737,1.57816
10/06/2008 0:00,1.57816,1.58451,1.56206,1.56437
11/06/2008 0:00,1.56437,1.56492,1.54421,1.54611
12/06/2008 0:00,1.54611,1.5588,1.54567,1.55622
13/06/2008 0:00,1.55622,1.55643,1.53808,1.54503
16/06/2008 0:00,1.54503,1.54644,1.53052,1.53851
17/06/2008 0:00,1.53851,1.55194,1.53459,1.54676
18/06/2008 0:00,1.54676,1.55536,1.54626,1.55204
19/06/2008 0:00,1.55204,1.5554,1.54645,1.55517
20/06/2008 0:00,1.55517,1.55875,1.5468,1.55012
23/06/2008 0:00,1.55012,1.5653,1.54935,1.5605
24/06/2008 0:00,1.5605,1.56305,1.54697,1.55241
25/06/2008 0:00,1.55241,1.56231,1.54933,1.55751
26/06/2008 0:00,1.55751,1.56879,1.55382,1.56703
27/06/2008 0:00,1.56703,1.5769,1.56303,1.57628
30/06/2008 0:00,1.57628,1.57986,1.57207,1.57915
1/07/2008 0:00,1.57915,1.58374,1.5733,1.57639
2/07/2008 0:00,1.57639,1.58289,1.57246,1.57936
3/07/2008 0:00,1.57936,1.58935,1.57786,1.58805
4/07/2008 0:00,1.58805,1.59109,1.56759,1.56826
7/07/2008 0:00,1.56826,1.57288,1.56564,1.56923
8/07/2008 0:00,1.56923,1.57552,1.56128,1.57266
9/07/2008 0:00,1.57266,1.57412,1.56369,1.56666
10/07/2008 0:00,1.56666,1.57504,1.56511,1.57311
